,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing
56005,United States,Illinois,2020-08-23,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56006,United States,Illinois,2020-08-24,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56007,United States,Illinois,2020-08-25,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56008,United States,Illinois,2020-08-26,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56009,United States,Illinois,2020-08-27,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56010,United States,Illinois,2020-08-28,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56011,United States,Illinois,2020-08-29,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56012,United States,Illinois,2020-08-30,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56013,United States,Illinois,2020-08-31,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56014,United States,Illinois,2020-09-01,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56015,United States,Illinois,2020-09-02,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56016,United States,Illinois,2020-09-03,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56017,United States,Illinois,2020-09-04,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56018,United States,Illinois,2020-09-05,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56019,United States,Illinois,2020-09-06,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56020,United States,Illinois,2020-09-07,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56021,United States,Illinois,2020-09-08,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56022,United States,Illinois,2020-09-09,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56023,United States,Illinois,2020-09-10,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56024,United States,Illinois,2020-09-11,3.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0
56025,United States,Illinois,2020-09-12,,,,,,,,,,,
56284,United States,Indiana,2020-08-16,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56285,United States,Indiana,2020-08-17,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56286,United States,Indiana,2020-08-18,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56287,United States,Indiana,2020-08-19,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56288,United States,Indiana,2020-08-20,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56289,United States,Indiana,2020-08-21,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56290,United States,Indiana,2020-08-22,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56291,United States,Indiana,2020-08-23,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56292,United States,Indiana,2020-08-24,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56293,United States,Indiana,2020-08-25,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56294,United States,Indiana,2020-08-26,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56295,United States,Indiana,2020-08-27,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56296,United States,Indiana,2020-08-28,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56297,United States,Indiana,2020-08-29,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56298,United States,Indiana,2020-08-30,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56299,United States,Indiana,2020-08-31,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56300,United States,Indiana,2020-09-01,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56301,United States,Indiana,2020-09-02,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56302,United States,Indiana,2020-09-03,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56303,United States,Indiana,2020-09-04,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56304,United States,Indiana,2020-09-05,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56305,United States,Indiana,2020-09-06,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56306,United States,Indiana,2020-09-07,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56307,United States,Indiana,2020-09-08,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56308,United States,Indiana,2020-09-09,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56309,United States,Indiana,2020-09-10,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56310,United States,Indiana,2020-09-11,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
56311,United States,Indiana,2020-09-12,,,,,,,,,,,
56570,United States,Kansas,2020-08-16,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56571,United States,Kansas,2020-08-17,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56572,United States,Kansas,2020-08-18,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56573,United States,Kansas,2020-08-19,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56574,United States,Kansas,2020-08-20,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56575,United States,Kansas,2020-08-21,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56576,United States,Kansas,2020-08-22,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56577,United States,Kansas,2020-08-23,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56578,United States,Kansas,2020-08-24,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56579,United States,Kansas,2020-08-25,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56580,United States,Kansas,2020-08-26,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56581,United States,Kansas,2020-08-27,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56582,United States,Kansas,2020-08-28,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56583,United States,Kansas,2020-08-29,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56584,United States,Kansas,2020-08-30,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56585,United States,Kansas,2020-08-31,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56586,United States,Kansas,2020-09-01,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56587,United States,Kansas,2020-09-02,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56588,United States,Kansas,2020-09-03,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56589,United States,Kansas,2020-09-04,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56590,United States,Kansas,2020-09-05,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56591,United States,Kansas,2020-09-06,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56592,United States,Kansas,2020-09-07,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56593,United States,Kansas,2020-09-08,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56594,United States,Kansas,2020-09-09,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56595,United States,Kansas,2020-09-10,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56596,United States,Kansas,2020-09-11,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
56597,United States,Kansas,2020-09-12,,,,,,,,,,,
56856,United States,Kentucky,2020-08-16,3.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56857,United States,Kentucky,2020-08-17,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56858,United States,Kentucky,2020-08-18,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56859,United States,Kentucky,2020-08-19,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56860,United States,Kentucky,2020-08-20,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56861,United States,Kentucky,2020-08-21,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56862,United States,Kentucky,2020-08-22,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56863,United States,Kentucky,2020-08-23,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56864,United States,Kentucky,2020-08-24,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56865,United States,Kentucky,2020-08-25,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56866,United States,Kentucky,2020-08-26,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56867,United States,Kentucky,2020-08-27,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56868,United States,Kentucky,2020-08-28,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56869,United States,Kentucky,2020-08-29,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56870,United States,Kentucky,2020-08-30,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56871,United States,Kentucky,2020-08-31,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56872,United States,Kentucky,2020-09-01,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56873,United States,Kentucky,2020-09-02,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56874,United States,Kentucky,2020-09-03,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56875,United States,Kentucky,2020-09-04,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56876,United States,Kentucky,2020-09-05,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56877,United States,Kentucky,2020-09-06,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56878,United States,Kentucky,2020-09-07,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56879,United States,Kentucky,2020-09-08,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56880,United States,Kentucky,2020-09-09,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56881,United States,Kentucky,2020-09-10,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56882,United States,Kentucky,2020-09-11,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0
56883,United States,Kentucky,2020-09-12,,,,,,,,,,,
57142,United States,Louisiana,2020-08-16,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57143,United States,Louisiana,2020-08-17,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57144,United States,Louisiana,2020-08-18,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57145,United States,Louisiana,2020-08-19,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57146,United States,Louisiana,2020-08-20,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57147,United States,Louisiana,2020-08-21,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57148,United States,Louisiana,2020-08-22,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57149,United States,Louisiana,2020-08-23,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57150,United States,Louisiana,2020-08-24,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57151,United States,Louisiana,2020-08-25,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57152,United States,Louisiana,2020-08-26,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57153,United States,Louisiana,2020-08-27,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57154,United States,Louisiana,2020-08-28,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57155,United States,Louisiana,2020-08-29,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57156,United States,Louisiana,2020-08-30,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57157,United States,Louisiana,2020-08-31,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57158,United States,Louisiana,2020-09-01,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57159,United States,Louisiana,2020-09-02,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57160,United States,Louisiana,2020-09-03,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57161,United States,Louisiana,2020-09-04,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57162,United States,Louisiana,2020-09-05,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57163,United States,Louisiana,2020-09-06,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57164,United States,Louisiana,2020-09-07,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57165,United States,Louisiana,2020-09-08,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57166,United States,Louisiana,2020-09-09,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57167,United States,Louisiana,2020-09-10,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57168,United States,Louisiana,2020-09-11,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
57169,United States,Louisiana,2020-09-12,,,,,,,,,,,
57428,United States,Massachusetts,2020-08-16,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57429,United States,Massachusetts,2020-08-17,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57430,United States,Massachusetts,2020-08-18,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57431,United States,Massachusetts,2020-08-19,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57432,United States,Massachusetts,2020-08-20,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57433,United States,Massachusetts,2020-08-21,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57434,United States,Massachusetts,2020-08-22,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57435,United States,Massachusetts,2020-08-23,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57436,United States,Massachusetts,2020-08-24,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57437,United States,Massachusetts,2020-08-25,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57438,United States,Massachusetts,2020-08-26,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57439,United States,Massachusetts,2020-08-27,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57440,United States,Massachusetts,2020-08-28,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57441,United States,Massachusetts,2020-08-29,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57442,United States,Massachusetts,2020-08-30,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57443,United States,Massachusetts,2020-08-31,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57444,United States,Massachusetts,2020-09-01,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57445,United States,Massachusetts,2020-09-02,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57446,United States,Massachusetts,2020-09-03,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57447,United States,Massachusetts,2020-09-04,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57448,United States,Massachusetts,2020-09-05,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57449,United States,Massachusetts,2020-09-06,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57450,United States,Massachusetts,2020-09-07,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57451,United States,Massachusetts,2020-09-08,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57452,United States,Massachusetts,2020-09-09,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57453,United States,Massachusetts,2020-09-10,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57454,United States,Massachusetts,2020-09-11,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0
57455,United States,Massachusetts,2020-09-12,,,,,,,,,,,
57714,United States,Maryland,2020-08-16,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57715,United States,Maryland,2020-08-17,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57716,United States,Maryland,2020-08-18,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57717,United States,Maryland,2020-08-19,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57718,United States,Maryland,2020-08-20,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57719,United States,Maryland,2020-08-21,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57720,United States,Maryland,2020-08-22,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57721,United States,Maryland,2020-08-23,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57722,United States,Maryland,2020-08-24,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57723,United States,Maryland,2020-08-25,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57724,United States,Maryland,2020-08-26,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57725,United States,Maryland,2020-08-27,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57726,United States,Maryland,2020-08-28,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57727,United States,Maryland,2020-08-29,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57728,United States,Maryland,2020-08-30,3.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57729,United States,Maryland,2020-08-31,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57730,United States,Maryland,2020-09-01,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57731,United States,Maryland,2020-09-02,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57732,United States,Maryland,2020-09-03,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57733,United States,Maryland,2020-09-04,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57734,United States,Maryland,2020-09-05,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57735,United States,Maryland,2020-09-06,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57736,United States,Maryland,2020-09-07,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57737,United States,Maryland,2020-09-08,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57738,United States,Maryland,2020-09-09,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57739,United States,Maryland,2020-09-10,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57740,United States,Maryland,2020-09-11,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
57741,United States,Maryland,2020-09-12,,,,,,,,,,,
58000,United States,Maine,2020-08-16,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58001,United States,Maine,2020-08-17,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58002,United States,Maine,2020-08-18,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58003,United States,Maine,2020-08-19,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58004,United States,Maine,2020-08-20,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58005,United States,Maine,2020-08-21,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58006,United States,Maine,2020-08-22,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58007,United States,Maine,2020-08-23,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58008,United States,Maine,2020-08-24,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58009,United States,Maine,2020-08-25,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58010,United States,Maine,2020-08-26,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58011,United States,Maine,2020-08-27,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58012,United States,Maine,2020-08-28,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58013,United States,Maine,2020-08-29,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58014,United States,Maine,2020-08-30,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58015,United States,Maine,2020-08-31,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
58016,United States,Maine,2020-09-01,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58017,United States,Maine,2020-09-02,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58018,United States,Maine,2020-09-03,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58019,United States,Maine,2020-09-04,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58020,United States,Maine,2020-09-05,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58021,United States,Maine,2020-09-06,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58022,United States,Maine,2020-09-07,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58023,United States,Maine,2020-09-08,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58024,United States,Maine,2020-09-09,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58025,United States,Maine,2020-09-10,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58026,United States,Maine,2020-09-11,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
58027,United States,Maine,2020-09-12,,,,,,,,,,,
58286,United States,Michigan,2020-08-16,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
58287,United States,Michigan,2020-08-17,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
58288,United States,Michigan,2020-08-18,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
58289,United States,Michigan,2020-08-19,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
58290,United States,Michigan,2020-08-20,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
58291,United States,Michigan,2020-08-21,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
58292,United States,Michigan,2020-08-22,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
58293,United States,Michigan,2020-08-23,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
58294,United States,Michigan,2020-08-24,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0
